NodeID,UpLinkID,UpLaneID,DnLinkID,DnLaneID
43580,107062,2,105522,2
43580,107062,2,105522,-2
43580,107062,-2,105522,2
43580,107062,-2,105522,-2
43580,107062,2,107006,2
43580,107062,2,107006,-2
43580,107062,-2,107006,2
43580,107062,-2,107006,-2
43581,105524,1,107122,-1
43581,105524,1,107158,-1
43581,105524,2,107122,2
43581,105524,2,107122,-2
43581,105524,-2,107122,2
43581,105524,-2,107122,-2
43581,105524,2,107158,2
43581,105524,2,107158,-2
43581,105524,-2,107158,2
43581,105524,-2,107158,-2
43581,107122,1,105524,-1
43581,107122,1,107158,-1
43581,107122,2,105524,2
43581,107122,2,105524,-2
43581,107122,-2,105524,2
43581,107122,-2,105524,-2
43581,107122,2,107158,2
43581,107122,2,107158,-2
43581,107122,-2,107158,2
43581,107122,-2,107158,-2
43581,107158,1,105524,-1
43581,107158,1,107122,-1
43581,107158,2,105524,2
43581,107158,2,105524,-2
43581,107158,-2,105524,2
43581,107158,-2,105524,-2
43581,107158,2,107122,2
43581,107158,2,107122,-2
43581,107158,-2,107122,2
43581,107158,-2,107122,-2
43841,106206,-1,106208,1
43841,106206,2,106208,2
43841,106206,2,106208,-2
43841,106206,-2,106208,2
43841,106206,-2,106208,-2
43841,106208,-1,106206,1
43841,106208,2,106206,2
43841,106208,2,106206,-2
43841,106208,-2,106206,2
43841,106208,-2,106206,-2
43842,106206,1,106264,1
43842,106206,1,106266,1
43842,106206,2,106264,2
43842,106206,2,106264,-2
43842,106206,-2,106264,2
43842,106206,-2,106264,-2
43842,106206,2,106266,2
43842,106206,2,106266,-2
43842,106206,-2,106266,2
43842,106206,-2,106266,-2
43842,106264,-1,106206,-1
43842,106264,-1,106266,1
43842,106264,2,106206,2
43842,106264,2,106206,-2
43842,106264,-2,106206,2
43842,106264,-2,106206,-2
43842,106264,2,106266,2
43842,106264,2,106266,-2
43842,106264,-2,106266,2
43842,106264,-2,106266,-2
43842,106266,-1,106206,-1
43842,106266,-1,106264,1
43842,106266,2,106206,2
43842,106266,2,106206,-2
43842,106266,-2,106206,2
43842,106266,-2,106206,-2
43842,106266,2,106264,2
43842,106266,2,106264,-2
43842,106266,-2,106264,2
43842,106266,-2,106264,-2
43843,106208,1,106488,1
43843,106208,2,106488,2
43843,106208,2,106488,-2
43843,106208,-2,106488,2
43843,106208,-2,106488,-2
43843,106488,-1,106208,-1
43843,106488,2,106208,2
43843,106488,2,106208,-2
43843,106488,-2,106208,2
43843,106488,-2,106208,-2
43879,106266,1,106764,1
43879,106266,2,106764,2
43879,106266,2,106764,-2
43879,106266,-2,106764,2
43879,106266,-2,106764,-2
43879,106764,-1,106266,-1
43879,106764,2,106266,2
43879,106764,2,106266,-2
43879,106764,-2,106266,2
43879,106764,-2,106266,-2
43930,106360,1,106488,-1
43930,106360,1,106520,1
43930,106360,2,106488,2
43930,106360,2,106488,-2
43930,106360,-2,106488,2
43930,106360,-2,106488,-2
43930,106360,2,106520,2
43930,106360,2,106520,-2
43930,106360,-2,106520,2
43930,106360,-2,106520,-2
43930,106488,1,106360,-1
43930,106488,1,106520,1
43930,106488,2,106360,2
43930,106488,2,106360,-2
43930,106488,-2,106360,2
43930,106488,-2,106360,-2
43930,106488,2,106520,2
43930,106488,2,106520,-2
43930,106488,-2,106520,2
43930,106488,-2,106520,-2
43930,106520,-1,106360,-1
43930,106520,-1,106488,-1
43930,106520,2,106360,2
43930,106520,2,106360,-2
43930,106520,-2,106360,2
43930,106520,-2,106360,-2
43930,106520,2,106488,2
43930,106520,2,106488,-2
43930,106520,-2,106488,2
43930,106520,-2,106488,-2
43931,106362,1,106520,-1
43931,106362,1,106538,1
43931,106362,2,106520,2
43931,106362,2,106520,-2
43931,106362,-2,106520,2
43931,106362,-2,106520,-2
43931,106362,2,106538,2
43931,106362,2,106538,-2
43931,106362,-2,106538,2
43931,106362,-2,106538,-2
43931,106520,1,106362,-1
43931,106520,1,106538,1
43931,106520,2,106362,2
43931,106520,2,106362,-2
43931,106520,-2,106362,2
43931,106520,-2,106362,-2
43931,106520,2,106538,2
43931,106520,2,106538,-2
43931,106520,-2,106538,2
43931,106520,-2,106538,-2
43931,106538,-1,106362,-1
43931,106538,-1,106520,-1
43931,106538,2,106362,2
43931,106538,2,106362,-2
43931,106538,-2,106362,2
43931,106538,-2,106362,-2
43931,106538,2,106520,2
43931,106538,2,106520,-2
43931,106538,-2,106520,2
43931,106538,-2,106520,-2
43932,106364,1,106902,-1
43932,106364,2,106902,2
43932,106364,2,106902,-2
43932,106364,-2,106902,2
43932,106364,-2,106902,-2
43932,106902,1,106364,-1
43932,106902,2,106364,2
43932,106902,2,106364,-2
43932,106902,-2,106364,2
43932,106902,-2,106364,-2
43945,106396,1,106496,-1
43945,106396,1,106538,-1
43945,106396,2,106496,2
43945,106396,2,106496,-2
43945,106396,-2,106496,2
43945,106396,-2,106496,-2
43945,106396,2,106538,2
43945,106396,2,106538,-2
43945,106396,-2,106538,2
43945,106396,-2,106538,-2
43945,106496,1,106396,-1
43945,106496,1,106538,-1
43945,106496,2,106396,2
43945,106496,2,106396,-2
43945,106496,-2,106396,2
43945,106496,-2,106396,-2
43945,106496,2,106538,2
43945,106496,2,106538,-2
43945,106496,-2,106538,2
43945,106496,-2,106538,-2
43945,106538,1,106396,-1
43945,106538,1,106496,-1
43945,106538,2,106396,2
43945,106538,2,106396,-2
43945,106538,-2,106396,2
43945,106538,-2,106396,-2
43945,106538,2,106496,2
43945,106538,2,106496,-2
43945,106538,-2,106496,2
43945,106538,-2,106496,-2
43965,106448,1,106588,1
43965,106448,2,106588,2
43965,106448,2,106588,-2
43965,106448,-2,106588,2
43965,106448,-2,106588,-2
43965,106588,-1,106448,-1
43965,106588,2,106448,2
43965,106588,2,106448,-2
43965,106588,-2,106448,2
43965,106588,-2,106448,-2
43978,106490,1,106764,-1
43978,106490,1,106822,1
43978,106490,2,106764,2
43978,106490,2,106764,-2
43978,106490,-2,106764,2
43978,106490,-2,106764,-2
43978,106490,2,106822,2
43978,106490,2,106822,-2
43978,106490,-2,106822,2
43978,106490,-2,106822,-2
43978,106764,1,106490,-1
43978,106764,1,106822,1
43978,106764,2,106490,2
43978,106764,2,106490,-2
43978,106764,-2,106490,2
43978,106764,-2,106490,-2
43978,106764,2,106822,2
43978,106764,2,106822,-2
43978,106764,-2,106822,2
43978,106764,-2,106822,-2
43978,106822,-1,106490,-1
43978,106822,-1,106764,-1
43978,106822,2,106490,2
43978,106822,2,106490,-2
43978,106822,-2,106490,2
43978,106822,-2,106490,-2
43978,106822,2,106764,2
43978,106822,2,106764,-2
43978,106822,-2,106764,2
43978,106822,-2,106764,-2
43995,106542,1,106832,-1
43995,106542,2,106832,2
43995,106542,2,106832,-2
43995,106542,-2,106832,2
43995,106542,-2,106832,-2
43995,106832,1,106542,-1
43995,106832,2,106542,2
43995,106832,2,106542,-2
43995,106832,-2,106542,2
43995,106832,-2,106542,-2
44010,106590,1,106792,1
44010,106590,2,106792,2
44010,106590,2,106792,-2
44010,106590,-2,106792,2
44010,106590,-2,106792,-2
44010,106792,-1,106590,-1
44010,106792,2,106590,2
44010,106792,2,106590,-2
44010,106792,-2,106590,2
44010,106792,-2,106590,-2
44016,106602,1,106770,1
44016,106602,2,106770,2
44016,106602,2,106770,-2
44016,106602,-2,106770,2
44016,106602,-2,106770,-2
44016,106770,-1,106602,-1
44016,106770,2,106602,2
44016,106770,2,106602,-2
44016,106770,-2,106602,2
44016,106770,-2,106602,-2
44019,106616,-1,106618,1
44019,106616,2,106618,2
44019,106616,2,106618,-2
44019,106616,-2,106618,2
44019,106616,-2,106618,-2
44019,106618,-1,106616,1
44019,106618,2,106616,2
44019,106618,2,106616,-2
44019,106618,-2,106616,2
44019,106618,-2,106616,-2
44020,106616,1,106718,1
44020,106616,2,106718,2
44020,106616,2,106718,-2
44020,106616,-2,106718,2
44020,106616,-2,106718,-2
44020,106718,-1,106616,-1
44020,106718,2,106616,2
44020,106718,2,106616,-2
44020,106718,-2,106616,2
44020,106718,-2,106616,-2
44021,106618,1,106748,-1
44021,106618,1,106786,-1
44021,106618,2,106748,2
44021,106618,2,106748,-2
44021,106618,-2,106748,2
44021,106618,-2,106748,-2
44021,106618,2,106786,2
44021,106618,2,106786,-2
44021,106618,-2,106786,2
44021,106618,-2,106786,-2
44021,106748,1,106618,-1
44021,106748,1,106786,-1
44021,106748,2,106618,2
44021,106748,2,106618,-2
44021,106748,-2,106618,2
44021,106748,-2,106618,-2
44021,106748,2,106786,2
44021,106748,2,106786,-2
44021,106748,-2,106786,2
44021,106748,-2,106786,-2
44021,106786,1,106618,-1
44021,106786,1,106748,-1
44021,106786,2,106618,2
44021,106786,2,106618,-2
44021,106786,-2,106618,2
44021,106786,-2,106618,-2
44021,106786,2,106748,2
44021,106786,2,106748,-2
44021,106786,-2,106748,2
44021,106786,-2,106748,-2
44025,106622,-1,1000042,1
44025,106622,2,1000042,2
44025,106622,2,1000042,-2
44025,106622,-2,1000042,2
44025,106622,-2,1000042,-2
44025,1000042,-1,106622,1
44025,1000042,2,106622,2
44025,1000042,2,106622,-2
44025,1000042,-2,106622,2
44025,1000042,-2,106622,-2
44027,106624,-1,106626,1
44027,106624,-1,106628,1
44027,106624,2,106626,2
44027,106624,2,106626,-2
44027,106624,-2,106626,2
44027,106624,-2,106626,-2
44027,106624,2,106628,2
44027,106624,2,106628,-2
44027,106624,-2,106628,2
44027,106624,-2,106628,-2
44027,106626,-1,106624,1
44027,106626,-1,106628,1
44027,106626,2,106624,2
44027,106626,2,106624,-2
44027,106626,-2,106624,2
44027,106626,-2,106624,-2
44027,106626,2,106628,2
44027,106626,2,106628,-2
44027,106626,-2,106628,2
44027,106626,-2,106628,-2
44027,106628,-1,106624,1
44027,106628,-1,106626,1
44027,106628,2,106624,2
44027,106628,2,106624,-2
44027,106628,-2,106624,2
44027,106628,-2,106624,-2
44027,106628,2,106626,2
44027,106628,2,106626,-2
44027,106628,-2,106626,2
44027,106628,-2,106626,-2
44028,106624,1,106740,1
44028,106624,1,106742,1
44028,106624,2,106740,2
44028,106624,2,106740,-2
44028,106624,-2,106740,2
44028,106624,-2,106740,-2
44028,106624,2,106742,2
44028,106624,2,106742,-2
44028,106624,-2,106742,2
44028,106624,-2,106742,-2
44028,106740,-1,106624,-1
44028,106740,-1,106742,1
44028,106740,2,106624,2
44028,106740,2,106624,-2
44028,106740,-2,106624,2
44028,106740,-2,106624,-2
44028,106740,2,106742,2
44028,106740,2,106742,-2
44028,106740,-2,106742,2
44028,106740,-2,106742,-2
44028,106742,-1,106624,-1
44028,106742,-1,106740,1
44028,106742,2,106624,2
44028,106742,2,106624,-2
44028,106742,-2,106624,2
44028,106742,-2,106624,-2
44028,106742,2,106740,2
44028,106742,2,106740,-2
44028,106742,-2,106740,2
44028,106742,-2,106740,-2
44030,106628,1,106988,-1
44030,106628,1,111386,-1
44030,106628,2,106988,2
44030,106628,2,106988,-2
44030,106628,-2,106988,2
44030,106628,-2,106988,-2
44030,106628,2,111386,2
44030,106628,2,111386,-2
44030,106628,-2,111386,2
44030,106628,-2,111386,-2
44030,106988,1,106628,-1
44030,106988,1,111386,-1
44030,106988,2,106628,2
44030,106988,2,106628,-2
44030,106988,-2,106628,2
44030,106988,-2,106628,-2
44030,106988,2,111386,2
44030,106988,2,111386,-2
44030,106988,-2,111386,2
44030,106988,-2,111386,-2
44030,111386,1,106628,-1
44030,111386,1,106988,-1
44030,111386,2,106628,2
44030,111386,2,106628,-2
44030,111386,-2,106628,2
44030,111386,-2,106628,-2
44030,111386,2,106988,2
44030,111386,2,106988,-2
44030,111386,-2,106988,2
44030,111386,-2,106988,-2
44034,106630,1,106808,1
44034,106630,1,106810,1
44034,106630,2,106808,2
44034,106630,2,106808,-2
44034,106630,-2,106808,2
44034,106630,-2,106808,-2
44034,106630,2,106810,2
44034,106630,2,106810,-2
44034,106630,-2,106810,2
44034,106630,-2,106810,-2
44034,106808,-1,106630,-1
44034,106808,-1,106810,1
44034,106808,2,106630,2
44034,106808,2,106630,-2
44034,106808,-2,106630,2
44034,106808,-2,106630,-2
44034,106808,2,106810,2
44034,106808,2,106810,-2
44034,106808,-2,106810,2
44034,106808,-2,106810,-2
44034,106810,-1,106630,-1
44034,106810,-1,106808,1
44034,106810,2,106630,2
44034,106810,2,106630,-2
44034,106810,-2,106630,2
44034,106810,-2,106630,-2
44034,106810,2,106808,2
44034,106810,2,106808,-2
44034,106810,-2,106808,2
44034,106810,-2,106808,-2
44035,106632,-1,106634,1
44035,106632,-1,106636,1
44035,106632,2,106634,2
44035,106632,2,106634,-2
44035,106632,-2,106634,2
44035,106632,-2,106634,-2
44035,106632,2,106636,2
44035,106632,2,106636,-2
44035,106632,-2,106636,2
44035,106632,-2,106636,-2
44035,106634,-1,106632,1
44035,106634,-1,106636,1
44035,106634,2,106632,2
44035,106634,2,106632,-2
44035,106634,-2,106632,2
44035,106634,-2,106632,-2
44035,106634,2,106636,2
44035,106634,2,106636,-2
44035,106634,-2,106636,2
44035,106634,-2,106636,-2
44035,106636,-1,106632,1
44035,106636,-1,106634,1
44035,106636,2,106632,2
44035,106636,2,106632,-2
44035,106636,-2,106632,2
44035,106636,-2,106632,-2
44035,106636,2,106634,2
44035,106636,2,106634,-2
44035,106636,-2,106634,2
44035,106636,-2,106634,-2
44036,106632,1,106812,1
44036,106632,1,106814,1
44036,106632,2,106812,2
44036,106632,2,106812,-2
44036,106632,-2,106812,2
44036,106632,-2,106812,-2
44036,106632,2,106814,2
44036,106632,2,106814,-2
44036,106632,-2,106814,2
44036,106632,-2,106814,-2
44036,106812,-1,106632,-1
44036,106812,-1,106814,1
44036,106812,2,106632,2
44036,106812,2,106632,-2
44036,106812,-2,106632,2
44036,106812,-2,106632,-2
44036,106812,2,106814,2
44036,106812,2,106814,-2
44036,106812,-2,106814,2
44036,106812,-2,106814,-2
44036,106814,-1,106632,-1
44036,106814,-1,106812,1
44036,106814,2,106632,2
44036,106814,2,106632,-2
44036,106814,-2,106632,2
44036,106814,-2,106632,-2
44036,106814,2,106812,2
44036,106814,2,106812,-2
44036,106814,-2,106812,2
44036,106814,-2,106812,-2
44038,106636,1,106952,1
44038,106636,1,106954,1
44038,106636,2,106952,2
44038,106636,2,106952,-2
44038,106636,-2,106952,2
44038,106636,-2,106952,-2
44038,106636,2,106954,2
44038,106636,2,106954,-2
44038,106636,-2,106954,2
44038,106636,-2,106954,-2
44038,106952,-1,106636,-1
44038,106952,-1,106954,1
44038,106952,2,106636,2
44038,106952,2,106636,-2
44038,106952,-2,106636,2
44038,106952,-2,106636,-2
44038,106952,2,106954,2
44038,106952,2,106954,-2
44038,106952,-2,106954,2
44038,106952,-2,106954,-2
44038,106954,-1,106636,-1
44038,106954,-1,106952,1
44038,106954,2,106636,2
44038,106954,2,106636,-2
44038,106954,-2,106636,2
44038,106954,-2,106636,-2
44038,106954,2,106952,2
44038,106954,2,106952,-2
44038,106954,-2,106952,2
44038,106954,-2,106952,-2
44039,106638,-1,106640,1
44039,106638,2,106640,2
44039,106638,2,106640,-2
44039,106638,-2,106640,2
44039,106638,-2,106640,-2
44039,106640,-1,106638,1
44039,106640,2,106638,2
44039,106640,2,106638,-2
44039,106640,-2,106638,2
44039,106640,-2,106638,-2
44040,106638,1,106796,1
44040,106638,1,106798,1
44040,106638,2,106796,2
44040,106638,2,106796,-2
44040,106638,-2,106796,2
44040,106638,-2,106796,-2
44040,106638,2,106798,2
44040,106638,2,106798,-2
44040,106638,-2,106798,2
44040,106638,-2,106798,-2
44040,106796,-1,106638,-1
44040,106796,-1,106798,1
44040,106796,2,106638,2
44040,106796,2,106638,-2
44040,106796,-2,106638,2
44040,106796,-2,106638,-2
44040,106796,2,106798,2
44040,106796,2,106798,-2
44040,106796,-2,106798,2
44040,106796,-2,106798,-2
44040,106798,-1,106638,-1
44040,106798,-1,106796,1
44040,106798,2,106638,2
44040,106798,2,106638,-2
44040,106798,-2,106638,2
44040,106798,-2,106638,-2
44040,106798,2,106796,2
44040,106798,2,106796,-2
44040,106798,-2,106796,2
44040,106798,-2,106796,-2
44041,106642,-1,106644,1
44041,106642,-1,106646,1
44041,106642,2,106644,2
44041,106642,2,106644,-2
44041,106642,-2,106644,2
44041,106642,-2,106644,-2
44041,106642,2,106646,2
44041,106642,2,106646,-2
44041,106642,-2,106646,2
44041,106642,-2,106646,-2
44041,106644,-1,106642,1
44041,106644,-1,106646,1
44041,106644,2,106642,2
44041,106644,2,106642,-2
44041,106644,-2,106642,2
44041,106644,-2,106642,-2
44041,106644,2,106646,2
44041,106644,2,106646,-2
44041,106644,-2,106646,2
44041,106644,-2,106646,-2
44041,106646,-1,106642,1
44041,106646,-1,106644,1
44041,106646,2,106642,2
44041,106646,2,106642,-2
44041,106646,-2,106642,2
44041,106646,-2,106642,-2
44041,106646,2,106644,2
44041,106646,2,106644,-2
44041,106646,-2,106644,2
44041,106646,-2,106644,-2
44042,106642,1,106754,1
44042,106642,2,106754,2
44042,106642,2,106754,-2
44042,106642,-2,106754,2
44042,106642,-2,106754,-2
44042,106754,-1,106642,-1
44042,106754,2,106642,2
44042,106754,2,106642,-2
44042,106754,-2,106642,2
44042,106754,-2,106642,-2
44044,106646,1,106896,-1
44044,106646,1,106994,1
44044,106646,2,106896,2
44044,106646,2,106896,-2
44044,106646,-2,106896,2
44044,106646,-2,106896,-2
44044,106646,2,106994,2
44044,106646,2,106994,-2
44044,106646,-2,106994,2
44044,106646,-2,106994,-2
44044,106896,1,106646,-1
44044,106896,1,106994,1
44044,106896,2,106646,2
44044,106896,2,106646,-2
44044,106896,-2,106646,2
44044,106896,-2,106646,-2
44044,106896,2,106994,2
44044,106896,2,106994,-2
44044,106896,-2,106994,2
44044,106896,-2,106994,-2
44044,106994,-1,106646,-1
44044,106994,-1,106896,-1
44044,106994,2,106646,2
44044,106994,2,106646,-2
44044,106994,-2,106646,2
44044,106994,-2,106646,-2
44044,106994,2,106896,2
44044,106994,2,106896,-2
44044,106994,-2,106896,2
44044,106994,-2,106896,-2
44046,106648,1,106906,-1
44046,106648,2,106906,2
44046,106648,2,106906,-2
44046,106648,-2,106906,2
44046,106648,-2,106906,-2
44046,106906,1,106648,-1
44046,106906,2,106648,2
44046,106906,2,106648,-2
44046,106906,-2,106648,2
44046,106906,-2,106648,-2
44047,106650,-1,106652,1
44047,106650,-1,106654,1
44047,106650,2,106652,2
44047,106650,2,106652,-2
44047,106650,-2,106652,2
44047,106650,-2,106652,-2
44047,106650,2,106654,2
44047,106650,2,106654,-2
44047,106650,-2,106654,2
44047,106650,-2,106654,-2
44047,106652,-1,106650,1
44047,106652,-1,106654,1
44047,106652,2,106650,2
44047,106652,2,106650,-2
44047,106652,-2,106650,2
44047,106652,-2,106650,-2
44047,106652,2,106654,2
44047,106652,2,106654,-2
44047,106652,-2,106654,2
44047,106652,-2,106654,-2
44047,106654,-1,106650,1
44047,106654,-1,106652,1
44047,106654,2,106650,2
44047,106654,2,106650,-2
44047,106654,-2,106650,2
44047,106654,-2,106650,-2
44047,106654,2,106652,2
44047,106654,2,106652,-2
44047,106654,-2,106652,2
44047,106654,-2,106652,-2
44049,106652,1,106934,1
44049,106652,2,106934,2
44049,106652,2,106934,-2
44049,106652,-2,106934,2
44049,106652,-2,106934,-2
44049,106934,-1,106652,-1
44049,106934,2,106652,2
44049,106934,2,106652,-2
44049,106934,-2,106652,2
44049,106934,-2,106652,-2
44050,106654,1,106972,-1
44050,106654,2,106972,2
44050,106654,2,106972,-2
44050,106654,-2,106972,2
44050,106654,-2,106972,-2
44050,106972,1,106654,-1
44050,106972,2,106654,2
44050,106972,2,106654,-2
44050,106972,-2,106654,2
44050,106972,-2,106654,-2
44051,106656,-1,106658,1
44051,106656,-1,106660,1
44051,106656,2,106658,2
44051,106656,2,106658,-2
44051,106656,-2,106658,2
44051,106656,-2,106658,-2
44051,106656,2,106660,2
44051,106656,2,106660,-2
44051,106656,-2,106660,2
44051,106656,-2,106660,-2
44051,106658,-1,106656,1
44051,106658,-1,106660,1
44051,106658,2,106656,2
44051,106658,2,106656,-2
44051,106658,-2,106656,2
44051,106658,-2,106656,-2
44051,106658,2,106660,2
44051,106658,2,106660,-2
44051,106658,-2,106660,2
44051,106658,-2,106660,-2
44051,106660,-1,106656,1
44051,106660,-1,106658,1
44051,106660,2,106656,2
44051,106660,2,106656,-2
44051,106660,-2,106656,2
44051,106660,-2,106656,-2
44051,106660,2,106658,2
44051,106660,2,106658,-2
44051,106660,-2,106658,2
44051,106660,-2,106658,-2
44052,106656,1,106794,1
44052,106656,2,106794,2
44052,106656,2,106794,-2
44052,106656,-2,106794,2
44052,106656,-2,106794,-2
44052,106794,-1,106656,-1
44052,106794,2,106656,2
44052,106794,2,106656,-2
44052,106794,-2,106656,2
44052,106794,-2,106656,-2
44053,106658,1,106806,-1
44053,106658,1,106966,1
44053,106658,2,106806,2
44053,106658,2,106806,-2
44053,106658,-2,106806,2
44053,106658,-2,106806,-2
44053,106658,2,106966,2
44053,106658,2,106966,-2
44053,106658,-2,106966,2
44053,106658,-2,106966,-2
44053,106806,1,106658,-1
44053,106806,1,106966,1
44053,106806,2,106658,2
44053,106806,2,106658,-2
44053,106806,-2,106658,2
44053,106806,-2,106658,-2
44053,106806,2,106966,2
44053,106806,2,106966,-2
44053,106806,-2,106966,2
44053,106806,-2,106966,-2
44053,106966,-1,106658,-1
44053,106966,-1,106806,-1
44053,106966,2,106658,2
44053,106966,2,106658,-2
44053,106966,-2,106658,2
44053,106966,-2,106658,-2
44053,106966,2,106806,2
44053,106966,2,106806,-2
44053,106966,-2,106806,2
44053,106966,-2,106806,-2
44054,106660,1,106864,-1
44054,106660,1,106966,-1
44054,106660,2,106864,2
44054,106660,2,106864,-2
44054,106660,-2,106864,2
44054,106660,-2,106864,-2
44054,106660,2,106966,2
44054,106660,2,106966,-2
44054,106660,-2,106966,2
44054,106660,-2,106966,-2
44054,106864,1,106660,-1
44054,106864,1,106966,-1
44054,106864,2,106660,2
44054,106864,2,106660,-2
44054,106864,-2,106660,2
44054,106864,-2,106660,-2
44054,106864,2,106966,2
44054,106864,2,106966,-2
44054,106864,-2,106966,2
44054,106864,-2,106966,-2
44054,106966,1,106660,-1
44054,106966,1,106864,-1
44054,106966,2,106660,2
44054,106966,2,106660,-2
44054,106966,-2,106660,2
44054,106966,-2,106660,-2
44054,106966,2,106864,2
44054,106966,2,106864,-2
44054,106966,-2,106864,2
44054,106966,-2,106864,-2
44055,106662,-1,106664,1
44055,106662,2,106664,2
44055,106662,2,106664,-2
44055,106662,-2,106664,2
44055,106662,-2,106664,-2
44055,106664,-1,106662,1
44055,106664,2,106662,2
44055,106664,2,106662,-2
44055,106664,-2,106662,2
44055,106664,-2,106662,-2
44056,106662,1,106692,1
44056,106662,1,106694,1
44056,106662,2,106692,2
44056,106662,2,106692,-2
44056,106662,-2,106692,2
44056,106662,-2,106692,-2
44056,106662,2,106694,2
44056,106662,2,106694,-2
44056,106662,-2,106694,2
44056,106662,-2,106694,-2
44056,106692,-1,106662,-1
44056,106692,-1,106694,1
44056,106692,2,106662,2
44056,106692,2,106662,-2
44056,106692,-2,106662,2
44056,106692,-2,106662,-2
44056,106692,2,106694,2
44056,106692,2,106694,-2
44056,106692,-2,106694,2
44056,106692,-2,106694,-2
44056,106694,-1,106662,-1
44056,106694,-1,106692,1
44056,106694,2,106662,2
44056,106694,2,106662,-2
44056,106694,-2,106662,2
44056,106694,-2,106662,-2
44056,106694,2,106692,2
44056,106694,2,106692,-2
44056,106694,-2,106692,2
44056,106694,-2,106692,-2
44057,106664,1,106678,-1
44057,106664,2,106678,2
44057,106664,2,106678,-2
44057,106664,-2,106678,2
44057,106664,-2,106678,-2
44057,106678,1,106664,-1
44057,106678,2,106664,2
44057,106678,2,106664,-2
44057,106678,-2,106664,2
44057,106678,-2,106664,-2
44058,106666,-1,106668,1
44058,106666,2,106668,2
44058,106666,2,106668,-2
44058,106666,-2,106668,2
44058,106666,-2,106668,-2
44058,106668,-1,106666,1
44058,106668,2,106666,2
44058,106668,2,106666,-2
44058,106668,-2,106666,2
44058,106668,-2,106666,-2
44059,106666,1,106718,-1
44059,106666,1,106734,1
44059,106666,2,106718,2
44059,106666,2,106718,-2
44059,106666,-2,106718,2
44059,106666,-2,106718,-2
44059,106666,2,106734,2
44059,106666,2,106734,-2
44059,106666,-2,106734,2
44059,106666,-2,106734,-2
44059,106718,1,106666,-1
44059,106718,1,106734,1
44059,106718,2,106666,2
44059,106718,2,106666,-2
44059,106718,-2,106666,2
44059,106718,-2,106666,-2
44059,106718,2,106734,2
44059,106718,2,106734,-2
44059,106718,-2,106734,2
44059,106718,-2,106734,-2
44059,106734,-1,106666,-1
44059,106734,-1,106718,-1
44059,106734,2,106666,2
44059,106734,2,106666,-2
44059,106734,-2,106666,2
44059,106734,-2,106666,-2
44059,106734,2,106718,2
44059,106734,2,106718,-2
44059,106734,-2,106718,2
44059,106734,-2,106718,-2
44060,106668,1,106850,1
44060,106668,2,106850,2
44060,106668,2,106850,-2
44060,106668,-2,106850,2
44060,106668,-2,106850,-2
44060,106850,-1,106668,-1
44060,106850,2,106668,2
44060,106850,2,106668,-2
44060,106850,-2,106668,2
44060,106850,-2,106668,-2
44061,106670,-1,106672,1
44061,106670,-1,106674,1
44061,106670,2,106672,2
44061,106670,2,106672,-2
44061,106670,-2,106672,2
44061,106670,-2,106672,-2
44061,106670,2,106674,2
44061,106670,2,106674,-2
44061,106670,-2,106674,2
44061,106670,-2,106674,-2
44061,106672,-1,106670,1
44061,106672,-1,106674,1
44061,106672,2,106670,2
44061,106672,2,106670,-2
44061,106672,-2,106670,2
44061,106672,-2,106670,-2
44061,106672,2,106674,2
44061,106672,2,106674,-2
44061,106672,-2,106674,2
44061,106672,-2,106674,-2
44061,106674,-1,106670,1
44061,106674,-1,106672,1
44061,106674,2,106670,2
44061,106674,2,106670,-2
44061,106674,-2,106670,2
44061,106674,-2,106670,-2
44061,106674,2,106672,2
44061,106674,2,106672,-2
44061,106674,-2,106672,2
44061,106674,-2,106672,-2
44062,106670,1,106946,-1
44062,106670,2,106946,2
44062,106670,2,106946,-2
44062,106670,-2,106946,2
44062,106670,-2,106946,-2
44062,106946,1,106670,-1
44062,106946,2,106670,2
44062,106946,2,106670,-2
44062,106946,-2,106670,2
44062,106946,-2,106670,-2
44063,106672,1,106746,-1
44063,106672,2,106746,2
44063,106672,2,106746,-2
44063,106672,-2,106746,2
44063,106672,-2,106746,-2
44063,106746,1,106672,-1
44063,106746,2,106672,2
44063,106746,2,106672,-2
44063,106746,-2,106672,2
44063,106746,-2,106672,-2
44064,106674,1,106846,-1
44064,106674,1,106964,-1
44064,106674,2,106846,2
44064,106674,2,106846,-2
44064,106674,-2,106846,2
44064,106674,-2,106846,-2
44064,106674,2,106964,2
44064,106674,2,106964,-2
44064,106674,-2,106964,2
44064,106674,-2,106964,-2
44064,106846,1,106674,-1
44064,106846,1,106964,-1
44064,106846,2,106674,2
44064,106846,2,106674,-2
44064,106846,-2,106674,2
44064,106846,-2,106674,-2
44064,106846,2,106964,2
44064,106846,2,106964,-2
44064,106846,-2,106964,2
44064,106846,-2,106964,-2
44064,106964,1,106674,-1
44064,106964,1,106846,-1
44064,106964,2,106674,2
44064,106964,2,106674,-2
44064,106964,-2,106674,2
44064,106964,-2,106674,-2
44064,106964,2,106846,2
44064,106964,2,106846,-2
44064,106964,-2,106846,2
44064,106964,-2,106846,-2
44065,106676,-1,106678,1
44065,106676,-1,106680,1
44065,106676,2,106678,2
44065,106676,2,106678,-2
44065,106676,-2,106678,2
44065,106676,-2,106678,-2
44065,106676,2,106680,2
44065,106676,2,106680,-2
44065,106676,-2,106680,2
